Season,Player_ID,Team,minutes,poss,pts,fga,fta,pir,tm_poss,tm_min,games,usage,ts,ppm,usage_odd,ts_odd,ppm_odd,min_odd,usage_even,ts_even,ppm_even,min_even
2021,P003469   ,OLY,917.1333333333333,345.0,427,287,75,552,2453.88,6275.0,31,19.238757553034684,66.71875,0.6018754088827506,18.144194017700286,67.21090105573286,0.5831468554824488,499.01666666666665,20.54248407722224,66.20830150241915,0.6242276876469884,418.1166666666667
2021,P003478   ,BAR,91.25,34.0,51,29,0,33,558.4,1400.0,7,18.683518467637477,87.93103448275862,0.36164383561643837,10.67723317297711,87.5,0.16380655226209048,42.733333333333334,26.793520340631236,88.0952380952381,0.5358983167296462,48.516666666666666
2021,P003479   ,RED,582.4166666666666,171.2,177,127,55,272,2598.12,6650.0,33,15.047432395380723,58.53174603174604,0.467019602232079,16.494708264946027,52.690582959641254,0.43420173680694724,299.4,13.426169752726842,66.93548387096774,0.5017372357340557,283.01666666666665
2021,P003490   ,ULK,89.06666666666666,32.72,36,23,13,45,681.32,1800.0,9,19.411069248809373,62.674094707520894,0.5052395209580839,18.11278648452921,87.71929824561403,0.6092368162463151,50.88333333333333,21.079955361143597,31.347962382445143,0.3666521169794849,38.18333333333334
2021,P003514   ,ZAL,118.78333333333333,50.4,35,41,10,19,686.92,1825.0,9,22.545596557146713,38.54625550660793,0.15995510032271643,20.700947540402186,43.41864716636198,0.21672686857460405,59.983333333333334,24.405866242600936,34.013605442176875,0.10204081632653061,58.8
2021,P003521   ,IST,21.933333333333334,3.88,1,1,2,4,638.28,1599.7666666666667,8,8.867526385976902,26.595744680851066,0.182370820668693,5.7918920077567675,0.0,0.23166023166023167,17.266666666666666,20.278044103547458,56.81818181818182,0.0,4.666666666666667
2021,P003526   ,ASV,279.6166666666667,100.12,111,75,23,117,869.56,2200.0,11,18.118027287170698,65.20206766917293,0.41842999344340465,14.808093176096635,57.486631016042786,0.28081123244929795,160.25,22.486353939285227,71.24895222129086,0.6031834683049427,119.36666666666667
2021,P003573   ,DYR,422.48333333333335,114.48,94,91,17,100,1714.44,4425.0,22,13.987529634700229,47.72542648253452,0.23669572764211605,12.856567396800527,44.37311178247734,0.2774566473988439,245.08333333333334,15.549108284220795,51.625659050966604,0.18038331454340473,177.4
2021,P003733   ,MAD,470.3833333333333,176.32,152,133,28,145,2067.12,5075.0,25,18.40560108639335,52.29837599779797,0.30825922120256527,17.711165982719958,58.23863636363636,0.31863601425476906,238.51666666666665,19.100426435646497,46.71649759743727,0.2975848188614146,231.86666666666667
2021,P003842   ,TEL,58.050000000000004,32.04,37,19,16,46,630.08,1600.0,8,28.031385703205885,71.04454685099847,0.7924203273040482,31.673078301209816,53.648068669527895,0.39966694421315574,20.016666666666666,25.9928587740013,80.74162679425838,0.9991235758106924,38.03333333333333
2021,P003941   ,CSK,306.9,109.72,123,83,38,218,1332.2,3225.0,16,17.309287674582045,61.67268351383875,0.7103290974258717,19.54067236296828,66.65569453587887,0.818099181900818,165.01666666666668,14.694300661515062,53.90143737166324,0.5849876659227065,141.88333333333333
2021,P003958   ,BER,428.93333333333334,179.8,159,128,45,188,1919.52,4800.0,24,20.96420903485119,53.78890392422192,0.43829654958035436,21.33961465990828,46.875,0.3479017177647315,229.95,20.5768452235734,61.94690265486726,0.5427590250439734,198.98333333333335
2021,P004004   ,ULK,574.6666666666666,300.4,287,217,60,274,2182.2,5600.0,28,26.82917960354618,58.95645028759244,0.47679814385150815,27.024162449824246,55.880330123796426,0.39459899895239203,286.3666666666667,26.638837719304004,61.772112055398175,0.5584460631286854,288.3
2021,P004007   ,RED,655.3666666666667,326.44,299,265,51,211,2435.6,6225.0,31,25.461407446796365,52.01085443918731,0.32195717410101216,26.282684749443778,51.369863013698634,0.35586460783311175,325.9666666666667,24.6611436418827,52.75851673198673,0.28840315725561627,329.4
2021,P004056   ,ULK,163.35,62.84,67,50,11,39,1314.28,3400.0,17,19.903894047220366,61.08679795769511,0.23875114784205695,22.16252666582581,63.0868544600939,0.3197158081705151,93.83333333333333,17.149450071173348,57.80346820809248,0.12946535602972908,69.51666666666667
2021,P004058   ,MUN,477.9166666666667,202.96,191,155,34,149,2346.76,6200.0,31,22.439402364064453,56.18969169216286,0.3117698343504795,19.636091295685205,49.728752260397826,0.24871247330737345,265.3666666666667,25.9671880438715,63.205694648993614,0.3904963537991061,212.55
2021,P004172   ,DYR,514.0166666666667,138.56,93,87,24,192,1561.68,4025.0,20,13.895190513156495,47.6629766297663,0.37352874420414384,15.864996580554134,44.856459330143544,0.3609209707529558,241.05,12.156504862695165,50.63291139240506,0.3846623519355233,272.96666666666664
2021,P004183   ,RED,99.13333333333334,36.519999999999996,43,27,8,47,1411.28,3625.0,18,18.924999600681097,70.44560943643512,0.4741089441829186,18.83410954944724,60.72874493927125,0.47936085219707053,62.583333333333336,18.585974999481216,88.2899628252788,0.4651162790697675,36.55
2021,P004194   ,ZAL,199.88333333333333,110.44,108,86,26,116,998.2,2600.0,13,28.782969187779894,55.41871921182266,0.5803385308096389,30.030030030030034,55.4675118858954,0.5308880308880309,103.6,27.44233916622654,55.36626916524702,0.6335468236108707,96.28333333333333
2021,P004197   ,MCO,375.1166666666667,91.84,102,81,11,87,2224.84,5525.0,27,12.159872142824398,59.41286113699906,0.23192784467054695,12.888123155213849,59.055118110236215,0.292299861848324,229.21666666666667,11.098565334061174,60.08010680907877,0.13708019191226867,145.9
2021,P004289   ,PAN,123.85,49.6,58,36,15,67,1784.8799999999999,4600.0,23,20.642603449200262,68.07511737089202,0.5409769882922891,22.95662751809143,63.38028169014085,0.4812834224598931,74.8,17.08084553981166,77.46478873239437,0.6320081549439348,49.05
2021,P004302   ,DYR,254.16666666666666,76.2,65,65,5,39,1791.8,4625.0,23,15.477064001946939,48.363095238095234,0.15344262295081967,16.223185819713507,43.98148148148148,0.15959215338579189,150.38333333333333,14.405856594112576,56.25,0.14453187730849526,103.78333333333333
2021,P004331   ,MIL,642.8333333333334,292.6,259,221,65,224,2028.24,5225.0,26,23.451621721975364,51.883012820512825,0.3484573502722323,23.209156653109734,47.324780976220275,0.2973300970873786,329.6,23.712057179634698,56.6688567674113,0.4022560391614345,313.23333333333335
2021,P004381   ,UNK,360.1666666666667,119.03999999999999,127,82,16,168,2022.36,5075.0,25,16.588112692783252,71.3162623539982,0.4664507172605275,19.06308613682007,68.63560732113145,0.36316947909024216,181.73333333333332,14.122025800628096,74.462890625,0.5716420698673641,178.43333333333334
2021,P004499   ,BAS,820.2,361.64,341,283,56,355,2543.96,6400.0,32,22.184844393095005,55.42192172669354,0.43282126310655933,22.271773716714446,53.81016042780749,0.38905827285609995,388.1166666666667,22.11661921437232,56.94760820045558,0.4721311475409836,432.0833333333333
2021,P004508   ,MUN,172.08333333333334,73.0,68,67,0,9,2056.84,5400.0,27,22.27446573702258,50.74626865671642,0.0523002421307506,21.61734302266306,45.55555555555556,0.0441956393635828,113.13333333333333,23.38747187102958,61.36363636363637,0.06785411365564037,58.95
2021,P004554   ,TEL,604.6666666666666,286.16,357,216,89,465,2252.92,5600.0,28,23.52692409807262,69.956105972723,0.7690187431091511,24.292764547449195,67.34913793103448,0.7469443186962426,294.53333333333336,22.797719988190238,72.66049185563718,0.7899828030954429,310.1333333333333
2021,P004571   ,MUN,387.95,116.28,101,91,12,81,1724.4,4600.0,23,15.99112728137652,52.45118404653095,0.2087897924990334,18.75323798686354,51.41843971631206,0.1588089330024814,201.5,12.956486644252639,53.91173520561685,0.2628050415661035,186.45
2021,P004588   ,BER,0.0,0.0,0,0,0,0,73.64,200.0,1,,,,,,,0.0,,,,
2021,P004645   ,ZAL,85.16666666666667,23.759999999999998,28,18,4,31,997.04,2650.0,13,14.829963227356497,70.85020242914979,0.3639921722113503,14.536659332288268,71.54882154882155,0.3986710963455149,50.16666666666667,15.221661595347223,69.79695431472081,0.3142857142857143,35.0
2021,P004720   ,RED,261.35,47.08,58,40,7,49,2131.84,5450.0,27,9.210555864329823,67.31662024141133,0.1874880428544098,11.220194662458,66.22516556291392,0.22382839822802517,142.96666666666667,6.6450058823329,69.87577639751552,0.14360129522736872,118.38333333333333
2021,P004761   ,BAS,346.8333333333333,99.88,89,93,2,43,2468.32,6200.0,31,14.466981524525593,47.4009373668513,0.12397885631907737,14.013110189976793,42.857142857142854,0.11125827814569536,188.75,14.991119458534545,52.361853832442065,0.13916710595677384,158.08333333333334
2021,P004863   ,PAN,86.31666666666666,21.0,14,15,0,19,308.24,800.0,4,12.628612014811358,46.666666666666664,0.22011971423054644,15.878060345771226,57.142857142857146,0.27447392497712714,36.43333333333334,10.27249593144958,37.5,0.1804209822920147,49.88333333333333
2021,P004866   ,RED,962.0166666666667,474.56,403,344,99,374,2516.2,6450.0,32,25.290247847299238,51.99194963360512,0.3887666533843835,25.178448372852554,49.454297407912684,0.36956089807272,503.3,25.347845548356894,54.848617814831066,0.409839043708898,458.7166666666667
2021,P004887   ,MAD,569.45,226.84,229,158,61,363,2640.6,6475.0,32,19.535799564281103,61.945466349275044,0.6374571955395557,20.515534704779437,64.25009589566551,0.7441253263707572,306.4,18.390226505514505,58.9622641509434,0.513210416270671,263.05
2021,P004888   ,CSK,563.8,321.76,298,248,79,304,1647.2,4025.0,20,27.89051467001911,52.694864903098036,0.539198297268535,28.206959463872266,54.59692639525478,0.6060606060606061,288.75,27.573566197309013,50.595238095238095,0.4690056353390292,275.05
2021,P004941   ,CSK,154.21666666666667,41.88,47,39,2,29,1734.28,4225.0,21,13.231614959423897,58.92678034102307,0.18804711985302064,14.208637480633996,61.188811188811194,0.24643066692743987,85.21666666666667,12.019684000150834,55.88235294117647,0.11594202898550725,69.0
2021,P004996   ,IST,0.0,0.0,0,0,0,0,233.2,600.0,3,,,,,,,0.0,,,,0.0
2021,P005056   ,MUN,21.383333333333333,5.0,5,4,0,3,378.12,1000.0,5,12.367870942750857,62.5,0.1402961808261886,12.021813580742254,83.33333333333333,0.17699115044247787,16.95,12.243382111874585,0.0,0.0,4.433333333333334
2021,P005059   ,MIL,55.58333333333333,15.64,18,13,6,23,696.96,1825.0,9,14.73591716538425,57.54475703324808,0.4137931034482759,15.398499277406488,56.352459016393446,0.5128205128205129,33.15,13.741740349348696,59.523809523809526,0.2674591381872214,22.433333333333334
2021,P005094   ,MUN,723.0333333333333,304.88,304,247,52,255,2346.76,6200.0,31,22.280432868553184,56.32132799762858,0.3526808353695081,23.204049677980638,56.930693069306926,0.38314533420341196,357.56666666666666,21.377660284031645,55.65068493150685,0.3228748631886173,365.46666666666664
2021,P005099   ,MAD,481.48333333333335,156.92,143,133,18,158,2141.92,5225.0,26,15.900474524753502,50.7380073800738,0.32815258402852293,15.651123436473188,57.422969187675065,0.41569488269995886,242.96666666666667,16.15481657811146,43.872266973532795,0.23897701069107677,238.51666666666668
2021,P005145   ,TEL,82.18333333333334,27.32,25,20,3,24,1784.12,4400.0,22,16.39666611852583,58.630393996247655,0.29203001419590346,15.04958495178456,75.08833922261483,0.4611837048424289,43.36666666666667,17.908942215886988,40.0,0.103048518677544,38.81666666666667
2021,P005146   ,PAN,475.05,125.76,115,101,29,125,2496.08,6400.0,32,13.575463782215252,50.5450070323488,0.2631301968213872,11.745685823818894,56.55674846625767,0.28416779431664413,246.33333333333334,15.532783180763152,45.45454545454545,0.24047219995627778,228.71666666666667
2021,P005160   ,MUN,627.4,222.4,226,166,60,303,2271.08,6000.0,30,18.73005625883442,58.731808731808734,0.48294548932100734,18.09310041345418,60.879811468970935,0.43382676242122237,341.15,19.495450148237882,56.31625441696113,0.5414847161572053,286.25
2021,P005161   ,PAN,668.5166666666667,307.2,275,248,55,253,1796.08,4600.0,23,23.53808478119248,50.51432770022043,0.378449801800005,24.07182788481404,54.0326831839747,0.42434750866946525,365.26666666666665,22.96173408709413,46.08103620059781,0.3231657048639736,303.25
2021,P005686   ,IST,39.166666666666664,12.0,8,7,0,6,644.52,1600.0,8,15.211716190574284,57.142857142857146,0.15319148936170213,15.825539255250122,25.0,-0.045351473922902494,22.05,14.468199620643805,100.0,0.4089581304771178,17.116666666666667
2021,P005718   ,UNK,28.583333333333332,7.0,3,6,0,1,245.76,625.0,3,12.456154336734695,25.0,0.03498542274052478,12.829212690838311,37.5,0.050761421319796954,19.7,11.605191388947992,0.0,0.0,8.883333333333333
2021,P005757   ,MAD,119.15,48.28,47,38,12,57,1311.4,3275.0,16,20.2385472666147,54.297597042513864,0.47838858581619803,22.684429967771187,54.01234567901235,0.5201238390092879,80.75,15.335683454334696,55.147058823529406,0.390625,38.4
2021,P005771   ,TEL,636.3166666666666,106.12,103,83,23,173,2559.08,6400.0,32,8.341613236493881,55.304982817869416,0.2718772099845465,8.183725684574389,45.95588235294118,0.2164804469273743,286.4,8.479220409120172,61.77325581395349,0.3172183853298405,349.91666666666663
2021,P005775   ,DYR,469.73333333333335,248.84,258,193,61,227,1791.8,4625.0,23,27.347712987892585,58.67903930131004,0.4832529094521714,29.678299404020102,55.814327015740446,0.4310880829015544,241.25,24.892495182759326,62.42131766680655,0.5383324823108906,228.48333333333335
2021,P005789   ,BAR,627.25,220.44,271,182,51,268,2424.56,6100.0,30,17.683842045627852,66.27861475249462,0.4272618573136708,17.944247727941526,75.74460801095515,0.5279575399227152,357.98333333333335,17.272243791372542,53.652968036529685,0.2933894528348601,269.26666666666665
2021,P005791   ,MAD,709.3666666666667,293.16,342,199,89,577,2464.48,6075.0,30,20.374404114267325,71.80047027208599,0.8134016258634462,21.25075346636033,72.14881780250349,0.8368940621776926,339.35,19.570295607116865,71.47498375568551,0.7918562226926715,370.01666666666665
2021,P005836   ,MAD,167.56666666666666,79.76,74,67,4,50,1169.04,2875.0,14,23.41186376159582,53.810354857475275,0.2983887010145216,30.23621681924489,52.59295499021526,0.2943800178412132,74.73333333333333,17.932149994918866,55.59540889526542,0.30161579892280066,92.83333333333334
2021,P005844   ,PAN,823.9333333333333,264.72,298,210,38,505,2340.96,6000.0,30,16.46955762290414,65.71983062808751,0.6129136661542196,17.310201967769483,61.18881118881119,0.6156213928434012,389.85,15.714259680262854,70.33475783475784,0.6104818583221348,434.0833333333333
2021,P005856   ,MCO,804.6666666666666,169.44,208,145,26,296,2460.2799999999997,6100.0,30,10.441796529204638,66.47916133981079,0.36785418392709196,11.47468998723807,66.02914389799635,0.3326403326403326,408.85,9.382811911970238,67.05539358600583,0.4042275464230073,395.81666666666666
2021,P005917   ,BAR,188.46666666666667,43.76,47,31,4,74,1240.4,3100.0,15,11.605736228269185,71.73382173382174,0.39264237707817473,10.888069757562562,67.11409395973155,0.33115905669844453,99.65,12.430032479783703,77.28494623655914,0.46162507036967537,88.81666666666666
2021,P005938   ,IST,287.3333333333333,66.96000000000001,73,55,9,106,1820.92,4624.766666666666,23,11.837456326734817,61.90637720488467,0.3689095127610209,10.799965801296889,75.03949447077409,0.31958295557570265,147.06666666666666,12.93006096033638,52.021403091557666,0.42062737642585557,140.26666666666665
2021,P005985   ,MCO,1008.6166666666667,576.3199999999999,534,436,128,582,2722.8,6725.0,33,28.22565918395839,54.233019174520635,0.5770279425615943,28.017260100056394,56.00286989795919,0.6339520842700237,518.9666666666667,28.440546617565634,52.39396951623592,0.5166955988971714,489.65
2021,P006135   ,CSK,1.6166666666666665,0.0,0,0,0,0,473.8,1200.0,6,0.0,,0.0,0.0,,0.0,1.6166666666666665,,,,0.0
2021,P006158   ,ZAL,233.61666666666667,79.88,71,72,2,32,2292.32,6025.0,30,17.974053771786522,48.71020856201976,0.13697652850110578,13.496450768070742,42.30769230769231,0.06837606837606838,117.0,22.454388847401443,52.26109215017065,0.2058024867800486,116.61666666666667
2021,P006251   ,BER,259.03333333333336,81.52,58,68,8,38,1942.52,4800.0,24,15.5530028237382,40.54809843400448,0.14669926650366746,16.317004753529663,48.993644067796616,0.1435225985144152,132.38333333333333,14.74634435595135,31.101895734597157,0.15001973943939992,126.64999999999999
2021,P006302   ,OLY,36.733333333333334,11.0,0,6,0,-10,1429.52,3650.0,18,15.292023954533391,0.0,-0.27223230490018147,12.998261335446717,0.0,-0.1501251042535446,19.983333333333334,17.912652395334995,0.0,-0.417910447761194,16.75
2021,P006336   ,PAN,668.3,247.72,245,184,63,254,2350.56,6000.0,30,18.923415047876425,57.85943699225392,0.3800688313631603,16.63964313375391,58.93808938089381,0.43526115669401644,333.1333333333333,21.192951939855583,56.93763139453399,0.32521133764296367,335.1666666666667
2021,P006360   ,UNK,24.316666666666666,12.879999999999999,5,7,2,-9,2022.36,5075.0,25,26.583942990972986,31.725888324873097,-0.3701165181631254,20.07603218478367,79.7872340425532,0.0,7.300000000000001,29.058224733793708,16.666666666666668,-0.5288932419196866,17.016666666666666
2021,P006399   ,ULK,150.55,53.44,64,35,26,82,1644.28,4200.0,21,18.133815858988573,68.90611541774332,0.5446695450016605,22.32924870297157,68.80733944954129,0.6811451135241856,67.53333333333333,14.74447425322092,69.0335305719921,0.4336478618751255,83.01666666666667
2021,P006435   ,BAR,632.0333333333333,263.52,276,200,33,292,2502.92,6300.0,31,20.98926229597615,64.3296662315868,0.4620009493170192,21.497338586305844,70.77140835102618,0.5141843971631206,338.4,20.35577192768095,57.154119038234136,0.401861732319219,293.6333333333333
2021,P006436   ,BAS,833.8833333333333,297.28,323,242,62,343,2300.96,5800.0,29,17.972534205582996,59.97474747474748,0.4113285231747047,19.591491520345226,55.56342015855039,0.35408245755860956,412.3333333333333,16.33911778446404,64.84375,0.46732297473609297,421.55
2021,P006450   ,BAR,298.76666666666665,132.24,119,95,46,109,1037.96,2650.0,13,22.60091131220082,51.631377993752174,0.364833203168582,23.697220937329064,51.63817663817664,0.3466121073534721,138.48333333333335,21.656851129473964,51.624915368991196,0.3805760632213788,160.28333333333333
2021,P006477   ,MUN,784.7833333333333,319.52,337,251,83,392,2346.76,6200.0,31,21.513015211273476,58.60461880912632,0.4995009238218617,20.50491791737212,57.05394190871369,0.4533940148555236,388.18333333333334,22.534465116847034,59.97640272679601,0.5446293494704992,396.6
2021,P006481   ,ASV,21.666666666666668,11.0,12,11,0,8,79.72,200.0,1,25.473773592188042,54.54545454545455,0.3692307692307692,,,,,25.473773592188042,54.54545454545455,0.3692307692307692,21.666666666666668
2021,P006505   ,RED,325.96666666666664,110.64,99,83,31,133,1437.12,3650.0,18,17.241252112569555,51.22102649006622,0.408017179670723,17.524389470068297,52.805280528052805,0.43213581411300694,194.38333333333333,16.70667698900104,48.55715871254162,0.3723875870804306,131.58333333333334
2021,P006546   ,MAD,288.8333333333333,73.52,72,56,8,48,1713.56,4250.0,21,12.626349193730329,60.48387096774193,0.1661858049624928,12.930093524296517,69.44444444444444,0.22345483359746432,210.33333333333334,11.83073721384877,39.41441441441441,0.012738853503184714,78.5
2021,P006555   ,RED,734.8,349.6,337,284,40,325,2442.8,6250.0,31,24.345818388974912,55.86870026525199,0.4422972237343495,22.674226285131464,51.647312989468,0.37217545414266723,376.1666666666667,26.209876475965206,59.94266353922335,0.515847197694953,358.6333333333333
2021,P006568   ,ASV,353.43333333333334,137.6,163,95,40,212,2267.28,5800.0,29,19.918826986348662,72.38010657193605,0.5998302367254551,19.04235060201038,66.3527397260274,0.48,156.25,20.582523728156737,76.65452337583486,0.6947848871608486,197.18333333333334
2021,P006589   ,BER,689.8833333333333,297.36,260,218,44,408,2321.28,5800.0,29,21.53958614572572,54.769127064374786,0.5914043437296161,22.07760005087119,55.55555555555556,0.6157951454816031,324.78333333333336,21.06082947417206,54.02750491159136,0.5697069296083265,365.1
2021,P006590   ,IST,745.55,301.64,318,262,31,295,2479.2799999999997,6274.766666666666,31,20.479255155274522,57.68393556813235,0.3956810408423312,19.913057415878612,53.003533568904594,0.29814363397712357,355.53333333333336,21.00189729385048,61.54049761778719,0.4845946754412205,390.01666666666665
2021,P006599   ,MCO,255.28333333333333,77.84,94,63,11,84,2461.48,6100.0,30,15.11276344598782,69.28066037735849,0.3290461578638115,15.114432214329785,79.97630331753555,0.395286963131889,131.55,15.098258256603845,58.68544600938967,0.25862068965517243,123.73333333333333
2021,P006614   ,IST,517.9666666666667,141.08,116,110,32,125,2412.88,6049.766666666666,30,13.658296481299338,46.74403610573823,0.24132827080249694,14.764669608989818,39.98041775456919,0.19912385503783353,251.1,12.610293857024564,53.34394904458599,0.28103922058456154,266.8666666666667
2021,P006625   ,BER,655.6833333333334,226.56,218,167,49,215,2491.32,6200.0,31,17.19813137273976,57.806533729316925,0.3279021885564678,16.509251709757535,63.06520704426463,0.3721798320250316,303.6166666666667,17.752384892317206,53.578262533486416,0.2897178564665783,352.06666666666666
2021,P006661   ,TEL,931.5166666666667,487.04,489,381,91,485,2559.08,6400.0,32,26.151710986957813,58.07049211476344,0.5206562773970764,25.547099058912373,52.691470413615676,0.4664701547531319,452.3333333333333,26.734767388683345,63.03672574456422,0.5718061980452854,479.18333333333334
2021,P006693   ,IST,1.4333333333333333,0.0,0,0,0,1,624.3199999999999,1600.0,8,0.0,,0.6976744186046512,,,,0.0,0.0,,0.6976744186046512,1.4333333333333333
2021,P006707   ,MIL,16.866666666666667,8.0,13,7,0,10,244.64,625.0,3,24.23501371378643,92.85714285714286,0.5928853754940712,23.27778850663503,,-0.44776119402985076,2.2333333333333334,24.208497413149136,92.85714285714286,0.7517084282460137,14.633333333333333
2021,P006710   ,CSK,28.166666666666668,10.2,6,5,5,7,1055.3600000000001,2600.0,13,17.84298176050753,41.666666666666664,0.2485207100591716,0.0,,0.0,3.7666666666666666,20.608701374721605,41.666666666666664,0.28688524590163933,24.400000000000002
2021,P006754   ,ULK,803.9499999999999,292.04,220,206,41,268,2179.64,5600.0,28,18.665797654179208,49.09837529012677,0.3333540643074818,19.539613776650846,50.71081830790569,0.321630247974466,407.3,17.790840326039746,47.38682370261317,0.34539266355729237,396.65
2021,P006768   ,BAR,335.26666666666665,61.84,54,48,11,70,2395.04,6075.0,30,9.357128879634205,51.097653292959876,0.20878902366275603,10.189212726332759,46.61602209944751,0.21813515825491872,155.86666666666667,8.631058886458474,56.53266331658292,0.20066889632107024,179.4
2021,P006819   ,BER,8.116666666666667,4.88,0,3,2,-1,867.76,2200.0,11,30.485629028285715,0.0,-0.12320328542094455,41.125560906955705,0.0,-0.39473684210526316,5.066666666666666,14.176719249407155,0.0,0.3278688524590164,3.05
2021,P006919   ,BER,426.45,126.88,128,100,27,172,1926.44,4800.0,24,14.82657357445027,57.2041473006793,0.40332981592214795,14.1417782881499,57.4300071787509,0.3751116403691575,223.93333333333334,15.548084861812585,56.980056980056986,0.43453213727265244,202.51666666666668
2021,P006961   ,ULK,72.38333333333333,27.88,17,25,2,4,1412.96,3600.0,18,19.627130923387465,32.84389489953632,0.05526134008749713,15.628174472939817,0.0,-0.42424242424242425,16.5,20.616681948016797,40.7088122605364,0.1968386519534745,55.88333333333333
2021,P006985   ,RED,64.7,14.76,11,8,4,14,859.52,2200.0,11,11.678276851405363,56.352459016393446,0.21638330757341576,11.146348907259723,61.47540983606557,0.3036053130929791,26.35,12.217787006548622,51.22950819672131,0.1564537157757497,38.349999999999994
2021,P007025   ,BER,356.9166666666667,67.64,63,56,6,46,2242.68,5600.0,28,9.464277881636734,53.717598908594816,0.12888162502918515,10.022767462524628,54.94505494505495,0.12854847348687734,186.7,8.913615376540738,52.16383307573416,0.12924703808871046,170.21666666666667
2021,P007032   ,BER,797.5666666666667,420.68,440,309,97,490,2641.56,6600.0,33,26.357142339233047,62.55686988171065,0.6143687048104651,25.281664667602527,61.770761839396016,0.5711327067070257,418.4666666666667,27.526105779869066,63.33408731056322,0.6620944341862305,379.1
2021,P007056   ,ULK,705.2,252.48,264,192,42,317,2244.88,5800.0,29,18.500332605352533,62.71379703534778,0.44951786727169596,18.704819075301252,60.975609756097555,0.3895160118211327,344.01666666666665,18.319896802096878,64.28830134009416,0.5066678971897928,361.18333333333334
2021,P007057   ,MUN,0.0,0.0,0,0,0,0,365.4,1000.0,5,,,,,,,0.0,,,,0.0
2021,P007109   ,BAR,483.2,152.36,136,120,19,141,2579.32,6500.0,32,15.892132050205133,52.976004985976935,0.29180463576158944,16.955777103924905,54.13659078289839,0.3586781300376142,248.13333333333333,14.713996510683598,51.49147727272727,0.2212138400453772,235.06666666666666
2021,P007186   ,DYR,39.88333333333333,16.88,15,12,2,7,950.52,2425.0,12,21.595410972530505,58.22981366459627,0.17551190973673214,21.39482109828888,50.0,0.12684989429175478,23.65,21.80506697874256,68.02721088435375,0.2464065708418891,16.233333333333334
2021,P007200   ,IST,1026.2833333333333,462.84,483,334,111,623,2630.48,6674.766666666666,33,22.887306668637805,63.081182739525644,0.607044838170096,22.27755525655634,63.88318503308236,0.6110272939240159,486.06666666666666,23.444265049262462,62.40362374710871,0.6034615740597908,540.2166666666667
2021,P007201   ,CSK,425.2166666666667,153.8,169,121,20,205,1654.04,4025.0,20,17.60337453221023,65.10015408320493,0.48210716105514834,15.673539692816064,59.47885196374622,0.38098506950403294,194.23333333333335,19.24173542018321,68.974492451848,0.5671404863265748,230.98333333333335
2021,P007230   ,BAS,486.45,123.03999999999999,129,103,16,222,2301.6,5800.0,29,12.747829759653094,58.615049073064334,0.45636756090040087,11.566934667655818,64.76151315789474,0.47625737566732224,237.26666666666668,13.87889013978511,53.74592833876222,0.43742893451943016,249.18333333333334
2021,P007265   ,BAS,220.48333333333335,48.84,21,33,11,-3,2381.96,6000.0,30,11.15954971034125,27.74841437632135,-0.013606470632700884,10.667086332300004,28.868360277136258,0.0,114.35,11.69102038090052,26.803118908382068,-0.028266331658291455,106.13333333333334
2021,P007338   ,UNK,270.1333333333333,62.44,66,55,1,24,2022.36,5075.0,25,11.60091626748197,59.523809523809526,0.08884501480750247,9.74948770213732,55.46075085324232,0.09790385339525542,132.78333333333333,13.320380484996054,62.5,0.08008736803785949,137.35
2021,P007339   ,UNK,0.0,0.0,0,0,0,0,255.04,625.0,3,,,,,,,0.0,,,,0.0
2021,P007400   ,TEL,821.9,375.24,409,283,96,454,2319.4,5800.0,29,22.833499813351924,62.876644939121874,0.5523786348704222,23.470995228968516,57.87836903939185,0.5013615846607229,446.78333333333336,22.07056660209483,68.60158311345647,0.6131425778646643,375.1166666666667
2021,P007432   ,PAN,518.35,152.52,175,116,33,225,2496.08,6400.0,32,15.088816010876522,67.03953417100827,0.43406964406289184,15.915771498815731,72.00118764845605,0.4632279534109817,250.41666666666666,14.318511666026112,61.7479417352755,0.40681761632246827,267.93333333333334
2021,P007519   ,BAR,534.0666666666667,234.4,233,160,35,245,2416.68,6100.0,30,22.156584698522277,66.41961231470924,0.45874422668830356,20.038947286145067,60.87470449172577,0.39353646174944845,279.51666666666665,24.525342317884583,71.58590308370044,0.5303476723629935,254.55
2021,P007831   ,MIL,589.2666666666667,267.88,266,216,52,297,1548.4,4000.0,20,23.48741599231629,55.67649028801072,0.5040162914356828,23.528959513587267,56.56303972366149,0.5256226739192671,291.0833333333333,23.444135145285955,54.84237894052649,0.4829243753842714,298.18333333333334
2021,P007853   ,OLY,494.6,190.36,195,140,69,217,2371.04,6075.0,30,19.722364516738946,57.23174454097205,0.4387383744439951,24.255834954323504,58.08181096108022,0.4246166655103032,240.21666666666667,15.504403852048753,56.00229753015508,0.4520736421411256,254.38333333333333
2021,P007866   ,MIL,227.2,104.84,99,87,11,119,1023.32,2625.0,13,23.673721077982574,53.89808362369338,0.5237676056338029,24.25652233867005,56.277056277056275,0.5044991886708954,112.98333333333333,23.08321091258349,51.48992112182296,0.5428279585582956,114.21666666666667
2021,P007869   ,PAN,727.5833333333334,255.64,223,192,56,263,2416.68,6200.0,31,18.02804377404322,51.4678729689808,0.3614706219218875,16.75562844183818,42.63226934849147,0.2439485627836611,352.53333333333336,19.21145833653197,57.925854905720676,0.4719370750566591,375.05
